date,name,approximate
2041-03-20,春分の日,True
2041-04-29,昭和の日,False
2041-05-03,憲法記念日,False
2041-05-04,みどりの日,False
2041-05-05,こどもの日,False
2041-05-06,振替休日,False
2041-07-15,海の日,False
2041-08-11,山の日,False
2041-08-12,振替休日,False
2041-09-16,敬老の日,False
2041-09-23,秋分の日,True
2041-10-14,スポーツの日,False
2041-11-03,文化の日,False
2041-11-04,振替休日,False
2041-11-23,勤労感謝の日,False
2041-12-29,年末年始休暇,False
2041-12-30,年末年始休暇,False
2041-12-31,年末年始休暇,False
2042-01-01,元日,False
2042-01-02,年末年始休暇,False
2042-01-03,年末年始休暇,False
2042-01-13,成人の日,False
2042-02-11,建国記念の日,False
2042-02-23,天皇誕生日,False
2042-02-24,振替休日,False
2042-03-20,春分の日,True
2042-04-29,昭和の日,False
2042-05-03,憲法記念日,False
2042-05-04,みどりの日,False
2042-05-05,こどもの日,False
2042-05-06,振替休日,False
2042-07-21,海の日,False
2042-08-11,山の日,False
2042-09-15,敬老の日,False
2042-09-23,秋分の日,True
2042-10-13,スポーツの日,False
2042-11-03,文化の日,False
2042-11-23,勤労感謝の日,False
2042-11-24,振替休日,False
2042-12-29,年末年始休暇,False
2042-12-30,年末年始休暇,False
2042-12-31,年末年始休暇,False
2043-01-01,元日,False
2043-01-02,年末年始休暇,False
2043-01-03,年末年始休暇,False
2043-01-12,成人の日,False
2043-02-11,建国記念の日,False
2043-02-23,天皇誕生日,False
2043-03-21,春分の日,True
2043-04-29,昭和の日,False
2043-05-03,憲法記念日,False
2043-05-04,みどりの日,False
2043-05-05,こどもの日,False
2043-05-06,振替休日,False
2043-07-20,海の日,False
2043-08-11,山の日,False
2043-09-21,敬老の日,False
2043-09-22,国民の休日,False
2043-09-23,秋分の日,True
2043-10-12,スポーツの日,False
2043-11-03,文化の日,False
2043-11-23,勤労感謝の日,False
2043-12-29,年末年始休暇,False
2043-12-30,年末年始休暇,False
2043-12-31,年末年始休暇,False
2044-01-01,元日,False
2044-01-02,年末年始休暇,False
2044-01-03,年末年始休暇,False
2044-01-11,成人の日,False
2044-02-11,建国記念の日,False
2044-02-23,天皇誕生日,False
2044-03-20,春分の日,True
2044-03-21,振替休日,False
2044-04-29,昭和の日,False
2044-05-03,憲法記念日,False
2044-05-04,みどりの日,False
2044-05-05,こどもの日,False
2044-07-18,海の日,False
2044-08-11,山の日,False
2044-09-19,敬老の日,False
2044-09-22,秋分の日,True
2044-10-10,スポーツの日,False
2044-11-03,文化の日,False
2044-11-23,勤労感謝の日,False
2044-12-29,年末年始休暇,False
2044-12-30,年末年始休暇,False
2044-12-31,年末年始休暇,False
2045-01-01,元日,False
2045-01-02,振替休日,False
2045-01-03,年末年始休暇,False
2045-01-09,成人の日,False
2045-02-11,建国記念の日,False
2045-02-23,天皇誕生日,False
2045-03-20,春分の日,True
2045-04-29,昭和の日,False
2045-05-03,憲法記念日,False
2045-05-04,みどりの日,False
2045-05-05,こどもの日,False
2045-07-17,海の日,False
2045-08-11,山の日,False
2045-09-18,敬老の日,False
2045-09-22,秋分の日,True
2045-10-09,スポーツの日,False
2045-11-03,文化の日,False
2045-11-23,勤労感謝の日,False
2045-12-29,年末年始休暇,False
2045-12-30,年末年始休暇,False
2045-12-31,年末年始休暇,False
2046-01-01,元日,False
2046-01-02,年末年始休暇,False
2046-01-03,年末年始休暇,False
2046-01-08,成人の日,False
2046-02-11,建国記念の日,False
2046-02-12,振替休日,False
2046-02-23,天皇誕生日,False
2046-03-20,春分の日,True
2046-04-29,昭和の日,False
2046-04-30,振替休日,False
2046-05-03,憲法記念日,False
2046-05-04,みどりの日,False
2046-05-05,こどもの日,False
2046-07-16,海の日,False
2046-08-11,山の日,False
2046-09-17,敬老の日,False
2046-09-23,秋分の日,True
2046-09-24,振替休日,False
2046-10-08,スポーツの日,False
2046-11-03,文化の日,False
2046-11-23,勤労感謝の日,False
2046-12-29,年末年始休暇,False
2046-12-30,年末年始休暇,False
2046-12-31,年末年始休暇,False
2047-01-01,元日,False
2047-01-02,年末年始休暇,False
2047-01-03,年末年始休暇,False
2047-01-14,成人の日,False
2047-02-11,建国記念の日,False
2047-02-23,天皇誕生日,False
2047-03-21,春分の日,True
2047-04-29,昭和の日,False
2047-05-03,憲法記念日,False
2047-05-04,みどりの日,False
2047-05-05,こどもの日,False
2047-05-06,振替休日,False
2047-07-15,海の日,False
2047-08-11,山の日,False
2047-08-12,振替休日,False
2047-09-16,敬老の日,False
2047-09-23,秋分の日,True
2047-10-14,スポーツの日,False
2047-11-03,文化の日,False
2047-11-04,振替休日,False
2047-11-23,勤労感謝の日,False
2047-12-29,年末年始休暇,False
2047-12-30,年末年始休暇,False
2047-12-31,年末年始休暇,False
2048-01-01,元日,False
2048-01-02,年末年始休暇,False
2048-01-03,年末年始休暇,False
2048-01-13,成人の日,False
2048-02-11,建国記念の日,False
2048-02-23,天皇誕生日,False
2048-02-24,振替休日,False
2048-03-20,春分の日,True
2048-04-29,昭和の日,False
2048-05-03,憲法記念日,False
2048-05-04,みどりの日,False
2048-05-05,こどもの日,False
2048-05-06,振替休日,False
2048-07-20,海の日,False
2048-08-11,山の日,False
2048-09-21,敬老の日,False
2048-09-22,秋分の日,True
2048-10-12,スポーツの日,False
2048-11-03,文化の日,False
2048-11-23,勤労感謝の日,False
2048-12-29,年末年始休暇,False
2048-12-30,年末年始休暇,False
2048-12-31,年末年始休暇,False
2049-01-01,元日,False
2049-01-02,年末年始休暇,False
2049-01-03,年末年始休暇,False
2049-01-11,成人の日,False
2049-02-11,建国記念の日,False
2049-02-23,天皇誕生日,False
2049-03-20,春分の日,True
2049-04-29,昭和の日,False
2049-05-03,憲法記念日,False
2049-05-04,みどりの日,False
2049-05-05,こどもの日,False
2049-07-19,海の日,False
2049-08-11,山の日,False
2049-09-20,敬老の日,False
2049-09-21,国民の休日,False
2049-09-22,秋分の日,True
2049-10-11,スポーツの日,False
2049-11-03,文化の日,False
2049-11-23,勤労感謝の日,False
2049-12-29,年末年始休暇,False
2049-12-30,年末年始休暇,False
2049-12-31,年末年始休暇,False
2050-01-01,元日,False
2050-01-02,年末年始休暇,False
2050-01-03,年末年始休暇,False
2050-01-10,成人の日,False
2050-02-11,建国記念の日,False
2050-02-23,天皇誕生日,False
2050-03-20,春分の日,True
2050-03-21,振替休日,False
2050-04-29,昭和の日,False
2050-05-03,憲法記念日,False
2050-05-04,みどりの日,False
2050-05-05,こどもの日,False
2050-07-18,海の日,False
2050-08-11,山の日,False
2050-09-19,敬老の日,False
2050-09-23,秋分の日,True
2050-10-10,スポーツの日,False
2050-11-03,文化の日,False
2050-11-23,勤労感謝の日,False
2050-12-29,年末年始休暇,False
2050-12-30,年末年始休暇,False
2050-12-31,年末年始休暇,False
2051-01-01,元日,False
2051-01-02,振替休日,False
2051-01-03,年末年始休暇,False
2051-01-09,成人の日,False
2051-02-11,建国記念の日,False
2051-02-23,天皇誕生日,False
2051-03-21,春分の日,True
2051-04-29,昭和の日,False
2051-05-03,憲法記念日,False
2051-05-04,みどりの日,False
2051-05-05,こどもの日,False
2051-07-17,海の日,False
2051-08-11,山の日,False
2051-09-18,敬老の日,False
2051-09-23,秋分の日,True
2051-10-09,スポーツの日,False
2051-11-03,文化の日,False
2051-11-23,勤労感謝の日,False
2051-12-29,年末年始休暇,False
2051-12-30,年末年始休暇,False
2051-12-31,年末年始休暇,False
2052-01-01,元日,False
2052-01-02,年末年始休暇,False
2052-01-03,年末年始休暇,False
2052-01-08,成人の日,False
2052-02-11,建国記念の日,False
2052-02-12,振替休日,False
2052-02-23,天皇誕生日,False
2052-03-20,春分の日,True
2052-04-29,昭和の日,False
2052-05-03,憲法記念日,False
2052-05-04,みどりの日,False
2052-05-05,こどもの日,False
2052-05-06,振替休日,False
2052-07-15,海の日,False
2052-08-11,山の日,False
2052-08-12,振替休日,False
2052-09-16,敬老の日,False
2052-09-22,秋分の日,True
2052-09-23,振替休日,False
2052-10-14,スポーツの日,False
2052-11-03,文化の日,False
2052-11-04,振替休日,False
2052-11-23,勤労感謝の日,False
2052-12-29,年末年始休暇,False
2052-12-30,年末年始休暇,False
2052-12-31,年末年始休暇,False
2053-01-01,元日,False
2053-01-02,年末年始休暇,False
2053-01-03,年末年始休暇,False
2053-01-13,成人の日,False
2053-02-11,建国記念の日,False
2053-02-23,天皇誕生日,False
2053-02-24,振替休日,False
2053-03-20,春分の日,True
2053-04-29,昭和の日,False
2053-05-03,憲法記念日,False
2053-05-04,みどりの日,False
2053-05-05,こどもの日,False
2053-05-06,振替休日,False
2053-07-21,海の日,False
2053-08-11,山の日,False
2053-09-15,敬老の日,False
2053-09-22,秋分の日,True
2053-10-13,スポーツの日,False
2053-11-03,文化の日,False
2053-11-23,勤労感謝の日,False
2053-11-24,振替休日,False
2053-12-29,年末年始休暇,False
2053-12-30,年末年始休暇,False
2053-12-31,年末年始休暇,False
2054-01-01,元日,False
2054-01-02,年末年始休暇,False
2054-01-03,年末年始休暇,False
2054-01-12,成人の日,False
2054-02-11,建国記念の日,False
2054-02-23,天皇誕生日,False
2054-03-20,春分の日,True
2054-04-29,昭和の日,False
2054-05-03,憲法記念日,False
2054-05-04,みどりの日,False
2054-05-05,こどもの日,False
2054-05-06,振替休日,False
2054-07-20,海の日,False
2054-08-11,山の日,False
2054-09-21,敬老の日,False
2054-09-22,国民の休日,False
2054-09-23,秋分の日,True
2054-10-12,スポーツの日,False
2054-11-03,文化の日,False
2054-11-23,勤労感謝の日,False
2054-12-29,年末年始休暇,False
2054-12-30,年末年始休暇,False
2054-12-31,年末年始休暇,False
2055-01-01,元日,False
2055-01-02,年末年始休暇,False
2055-01-03,年末年始休暇,False
2055-01-11,成人の日,False
2055-02-11,建国記念の日,False
2055-02-23,天皇誕生日,False
2055-03-21,春分の日,True
2055-03-22,振替休日,False
2055-04-29,昭和の日,False
2055-05-03,憲法記念日,False
2055-05-04,みどりの日,False
2055-05-05,こどもの日,False
2055-07-19,海の日,False
2055-08-11,山の日,False
2055-09-20,敬老の日,False
2055-09-23,秋分の日,True
2055-10-11,スポーツの日,False
2055-11-03,文化の日,False
2055-11-23,勤労感謝の日,False
2055-12-29,年末年始休暇,False
2055-12-30,年末年始休暇,False
2055-12-31,年末年始休暇,False
2056-01-01,元日,False
2056-01-02,年末年始休暇,False
2056-01-03,年末年始休暇,False
2056-01-10,成人の日,False
2056-02-11,建国記念の日,False
2056-02-23,天皇誕生日,False
2056-03-20,春分の日,True
2056-04-29,昭和の日,False
2056-05-03,憲法記念日,False
2056-05-04,みどりの日,False
2056-05-05,こどもの日,False
2056-07-17,海の日,False
2056-08-11,山の日,False
2056-09-18,敬老の日,False
2056-09-22,秋分の日,True
2056-10-09,スポーツの日,False
2056-11-03,文化の日,False
2056-11-23,勤労感謝の日,False
2056-12-29,年末年始休暇,False
2056-12-30,年末年始休暇,False
2056-12-31,年末年始休暇,False
2057-01-01,元日,False
2057-01-02,年末年始休暇,False
2057-01-03,年末年始休暇,False
2057-01-08,成人の日,False
2057-02-11,建国記念の日,False
2057-02-12,振替休日,False
2057-02-23,天皇誕生日,False
2057-03-20,春分の日,True
2057-04-29,昭和の日,False
2057-04-30,振替休日,False
2057-05-03,憲法記念日,False
2057-05-04,みどりの日,False
2057-05-05,こどもの日,False
2057-07-16,海の日,False
2057-08-11,山の日,False
2057-09-17,敬老の日,False
2057-09-22,秋分の日,True
2057-10-08,スポーツの日,False
2057-11-03,文化の日,False
2057-11-23,勤労感謝の日,False
2057-12-29,年末年始休暇,False
2057-12-30,年末年始休暇,False
2057-12-31,年末年始休暇,False
2058-01-01,元日,False
2058-01-02,年末年始休暇,False
2058-01-03,年末年始休暇,False
2058-01-14,成人の日,False
2058-02-11,建国記念の日,False
2058-02-23,天皇誕生日,False
2058-03-20,春分の日,True
2058-04-29,昭和の日,False
2058-05-03,憲法記念日,False
2058-05-04,みどりの日,False
2058-05-05,こどもの日,False
2058-05-06,振替休日,False
2058-07-15,海の日,False
2058-08-11,山の日,False
2058-08-12,振替休日,False
2058-09-16,敬老の日,False
2058-09-23,秋分の日,True
2058-10-14,スポーツの日,False
2058-11-03,文化の日,False
2058-11-04,振替休日,False
2058-11-23,勤労感謝の日,False
2058-12-29,年末年始休暇,False
2058-12-30,年末年始休暇,False
2058-12-31,年末年始休暇,False
2059-01-01,元日,False
2059-01-02,年末年始休暇,False
2059-01-03,年末年始休暇,False
2059-01-13,成人の日,False
2059-02-11,建国記念の日,False
2059-02-23,天皇誕生日,False
2059-02-24,振替休日,False
2059-03-20,春分の日,True
2059-04-29,昭和の日,False
2059-05-03,憲法記念日,False
2059-05-04,みどりの日,False
2059-05-05,こどもの日,False
2059-05-06,振替休日,False
2059-07-21,海の日,False
2059-08-11,山の日,False
2059-09-15,敬老の日,False
2059-09-23,秋分の日,True
2059-10-13,スポーツの日,False
2059-11-03,文化の日,False
2059-11-23,勤労感謝の日,False
2059-11-24,振替休日,False
2059-12-29,年末年始休暇,False
2059-12-30,年末年始休暇,False
2059-12-31,年末年始休暇,False
2060-01-01,元日,False
2060-01-02,年末年始休暇,False
2060-01-03,年末年始休暇,False
2060-01-12,成人の日,False
2060-02-11,建国記念の日,False
2060-02-23,天皇誕生日,False
2060-03-20,春分の日,True
2060-04-29,昭和の日,False
2060-05-03,憲法記念日,False
2060-05-04,みどりの日,False
2060-05-05,こどもの日,False
2060-07-19,海の日,False
2060-08-11,山の日,False
2060-09-20,敬老の日,False
2060-09-21,国民の休日,False
2060-09-22,秋分の日,True
2060-10-11,スポーツの日,False
2060-11-03,文化の日,False
2060-11-23,勤労感謝の日,False
2060-12-29,年末年始休暇,False
2060-12-30,年末年始休暇,False
2060-12-31,年末年始休暇,False
2061-01-01,元日,False
2061-01-02,年末年始休暇,False
2061-01-03,年末年始休暇,False
2061-01-10,成人の日,False
2061-02-11,建国記念の日,False
2061-02-23,天皇誕生日,False
2061-03-20,春分の日,True
2061-03-21,振替休日,False
2061-04-29,昭和の日,False
2061-05-03,憲法記念日,False
2061-05-04,みどりの日,False
2061-05-05,こどもの日,False
2061-07-18,海の日,False
2061-08-11,山の日,False
2061-09-19,敬老の日,False
2061-09-22,秋分の日,True
2061-10-10,スポーツの日,False
2061-11-03,文化の日,False
2061-11-23,勤労感謝の日,False
2061-12-29,年末年始休暇,False
2061-12-30,年末年始休暇,False
2061-12-31,年末年始休暇,False
2062-01-01,元日,False
2062-01-02,振替休日,False
2062-01-03,年末年始休暇,False
2062-01-09,成人の日,False
2062-02-11,建国記念の日,False
2062-02-23,天皇誕生日,False
2062-03-20,春分の日,True
2062-04-29,昭和の日,False
2062-05-03,憲法記念日,False
2062-05-04,みどりの日,False
2062-05-05,こどもの日,False
2062-07-17,海の日,False
2062-08-11,山の日,False
2062-09-18,敬老の日,False
2062-09-23,秋分の日,True
2062-10-09,スポーツの日,False
2062-11-03,文化の日,False
2062-11-23,勤労感謝の日,False
2062-12-29,年末年始休暇,False
2062-12-30,年末年始休暇,False
2062-12-31,年末年始休暇,False
2063-01-01,元日,False
2063-01-02,年末年始休暇,False
2063-01-03,年末年始休暇,False
2063-01-08,成人の日,False
2063-02-11,建国記念の日,False
2063-02-12,振替休日,False
2063-02-23,天皇誕生日,False
2063-03-20,春分の日,True
2063-04-29,昭和の日,False
2063-04-30,振替休日,False
2063-05-03,憲法記念日,False
2063-05-04,みどりの日,False
2063-05-05,こどもの日,False
2063-07-16,海の日,False
2063-08-11,山の日,False
2063-09-17,敬老の日,False
2063-09-23,秋分の日,True
2063-09-24,振替休日,False
2063-10-08,スポーツの日,False
2063-11-03,文化の日,False
2063-11-23,勤労感謝の日,False
2063-12-29,年末年始休暇,False
2063-12-30,年末年始休暇,False
2063-12-31,年末年始休暇,False
2064-01-01,元日,False
2064-01-02,年末年始休暇,False
2064-01-03,年末年始休暇,False
2064-01-14,成人の日,False
2064-02-11,建国記念の日,False
2064-02-23,天皇誕生日,False
2064-03-20,春分の日,True
2064-04-29,昭和の日,False
2064-05-03,憲法記念日,False
2064-05-04,みどりの日,False
2064-05-05,こどもの日,False
2064-05-06,振替休日,False
2064-07-21,海の日,False
2064-08-11,山の日,False
2064-09-15,敬老の日,False
2064-09-22,秋分の日,True
2064-10-13,スポーツの日,False
2064-11-03,文化の日,False
2064-11-23,勤労感謝の日,False
2064-11-24,振替休日,False
2064-12-29,年末年始休暇,False
2064-12-30,年末年始休暇,False
2064-12-31,年末年始休暇,False
2065-01-01,元日,False
2065-01-02,年末年始休暇,False
2065-01-03,年末年始休暇,False
2065-01-12,成人の日,False
2065-02-11,建国記念の日,False
2065-02-23,天皇誕生日,False
2065-03-20,春分の日,True
2065-04-29,昭和の日,False
2065-05-03,憲法記念日,False
2065-05-04,みどりの日,False
2065-05-05,こどもの日,False
2065-05-06,振替休日,False
2065-07-20,海の日,False
2065-08-11,山の日,False
2065-09-21,敬老の日,False
2065-09-22,秋分の日,True
2065-10-12,スポーツの日,False
2065-11-03,文化の日,False
2065-11-23,勤労感謝の日,False
2065-12-29,年末年始休暇,False
2065-12-30,年末年始休暇,False
2065-12-31,年末年始休暇,False
2066-01-01,元日,False
2066-01-02,年末年始休暇,False
2066-01-03,年末年始休暇,False
2066-01-11,成人の日,False
2066-02-11,建国記念の日,False
2066-02-23,天皇誕生日,False
2066-03-20,春分の日,True
2066-04-29,昭和の日,False
2066-05-03,憲法記念日,False
2066-05-04,みどりの日,False
2066-05-05,こどもの日,False
2066-07-19,海の日,False
2066-08-11,山の日,False
2066-09-20,敬老の日,False
2066-09-23,秋分の日,True
2066-10-11,スポーツの日,False
2066-11-03,文化の日,False
2066-11-23,勤労感謝の日,False
2066-12-29,年末年始休暇,False
2066-12-30,年末年始休暇,False
2066-12-31,年末年始休暇,False
2067-01-01,元日,False
2067-01-02,年末年始休暇,False
2067-01-03,年末年始休暇,False
2067-01-10,成人の日,False
2067-02-11,建国記念の日,False
2067-02-23,天皇誕生日,False
2067-03-20,春分の日,True
2067-03-21,振替休日,False
2067-04-29,昭和の日,False
2067-05-03,憲法記念日,False
2067-05-04,みどりの日,False
2067-05-05,こどもの日,False
2067-07-18,海の日,False
2067-08-11,山の日,False
2067-09-19,敬老の日,False
2067-09-23,秋分の日,True
2067-10-10,スポーツの日,False
2067-11-03,文化の日,False
2067-11-23,勤労感謝の日,False
2067-12-29,年末年始休暇,False
2067-12-30,年末年始休暇,False
2067-12-31,年末年始休暇,False
2068-01-01,元日,False
2068-01-02,振替休日,False
2068-01-03,年末年始休暇,False
2068-01-09,成人の日,False
2068-02-11,建国記念の日,False
2068-02-23,天皇誕生日,False
2068-03-20,春分の日,True
2068-04-29,昭和の日,False
2068-04-30,振替休日,False
2068-05-03,憲法記念日,False
2068-05-04,みどりの日,False
2068-05-05,こどもの日,False
2068-07-16,海の日,False
2068-08-11,山の日,False
2068-09-17,敬老の日,False
2068-09-22,秋分の日,True
2068-10-08,スポーツの日,False
2068-11-03,文化の日,False
2068-11-23,勤労感謝の日,False
2068-12-29,年末年始休暇,False
2068-12-30,年末年始休暇,False
2068-12-31,年末年始休暇,False
2069-01-01,元日,False
2069-01-02,年末年始休暇,False
2069-01-03,年末年始休暇,False
2069-01-14,成人の日,False
2069-02-11,建国記念の日,False
2069-02-23,天皇誕生日,False
2069-03-20,春分の日,True
2069-04-29,昭和の日,False
2069-05-03,憲法記念日,False
2069-05-04,みどりの日,False
2069-05-05,こどもの日,False
2069-05-06,振替休日,False
2069-07-15,海の日,False
2069-08-11,山の日,False
2069-08-12,振替休日,False
2069-09-16,敬老の日,False
2069-09-22,秋分の日,True
2069-09-23,振替休日,False
2069-10-14,スポーツの日,False
2069-11-03,文化の日,False
2069-11-04,振替休日,False
2069-11-23,勤労感謝の日,False
2069-12-29,年末年始休暇,False
2069-12-30,年末年始休暇,False
2069-12-31,年末年始休暇,False
2070-01-01,元日,False
2070-01-02,年末年始休暇,False
2070-01-03,年末年始休暇,False
2070-01-13,成人の日,False
2070-02-11,建国記念の日,False
2070-02-23,天皇誕生日,False
2070-02-24,振替休日,False
2070-03-20,春分の日,True
2070-04-29,昭和の日,False
2070-05-03,憲法記念日,False
2070-05-04,みどりの日,False
2070-05-05,こどもの日,False
2070-05-06,振替休日,False
2070-07-21,海の日,False
2070-08-11,山の日,False
2070-09-15,敬老の日,False
2070-09-23,秋分の日,True
2070-10-13,スポーツの日,False
2070-11-03,文化の日,False
2070-11-23,勤労感謝の日,False
2070-11-24,振替休日,False
2070-12-29,年末年始休暇,False
2070-12-30,年末年始休暇,False
2070-12-31,年末年始休暇,False
2071-01-01,元日,False
2071-01-02,年末年始休暇,False
2071-01-03,年末年始休暇,False
2071-01-12,成人の日,False
2071-02-11,建国記念の日,False
2071-02-23,天皇誕生日,False
2071-03-20,春分の日,True
2071-04-29,昭和の日,False
2071-05-03,憲法記念日,False
2071-05-04,みどりの日,False
2071-05-05,こどもの日,False
2071-05-06,振替休日,False
2071-07-20,海の日,False
2071-08-11,山の日,False
2071-09-21,敬老の日,False
2071-09-22,国民の休日,False
2071-09-23,秋分の日,True
2071-10-12,スポーツの日,False
2071-11-03,文化の日,False
2071-11-23,勤労感謝の日,False
2071-12-29,年末年始休暇,False
2071-12-30,年末年始休暇,False
2071-12-31,年末年始休暇,False
2072-01-01,元日,False
2072-01-02,年末年始休暇,False
2072-01-03,年末年始休暇,False
2072-01-11,成人の日,False
2072-02-11,建国記念の日,False
2072-02-23,天皇誕生日,False
2072-03-20,春分の日,True
2072-03-21,振替休日,False
2072-04-29,昭和の日,False
2072-05-03,憲法記念日,False
2072-05-04,みどりの日,False
2072-05-05,こどもの日,False
2072-07-18,海の日,False
2072-08-11,山の日,False
2072-09-19,敬老の日,False
2072-09-22,秋分の日,True
2072-10-10,スポーツの日,False
2072-11-03,文化の日,False
2072-11-23,勤労感謝の日,False
2072-12-29,年末年始休暇,False
2072-12-30,年末年始休暇,False
2072-12-31,年末年始休暇,False
2073-01-01,元日,False
2073-01-02,振替休日,False
2073-01-03,年末年始休暇,False
2073-01-09,成人の日,False
2073-02-11,建国記念の日,False
2073-02-23,天皇誕生日,False
2073-03-20,春分の日,True
2073-04-29,昭和の日,False
2073-05-03,憲法記念日,False
2073-05-04,みどりの日,False
2073-05-05,こどもの日,False
2073-07-17,海の日,False
2073-08-11,山の日,False
2073-09-18,敬老の日,False
2073-09-22,秋分の日,True
2073-10-09,スポーツの日,False
2073-11-03,文化の日,False
2073-11-23,勤労感謝の日,False
2073-12-29,年末年始休暇,False
2073-12-30,年末年始休暇,False
2073-12-31,年末年始休暇,False
2074-01-01,元日,False
2074-01-02,年末年始休暇,False
2074-01-03,年末年始休暇,False
2074-01-08,成人の日,False
2074-02-11,建国記念の日,False
2074-02-12,振替休日,False
2074-02-23,天皇誕生日,False
2074-03-20,春分の日,True
2074-04-29,昭和の日,False
2074-04-30,振替休日,False
2074-05-03,憲法記念日,False
2074-05-04,みどりの日,False
2074-05-05,こどもの日,False
2074-07-16,海の日,False
2074-08-11,山の日,False
2074-09-17,敬老の日,False
2074-09-23,秋分の日,True
2074-09-24,振替休日,False
2074-10-08,スポーツの日,False
2074-11-03,文化の日,False
2074-11-23,勤労感謝の日,False
2074-12-29,年末年始休暇,False
2074-12-30,年末年始休暇,False
2074-12-31,年末年始休暇,False
2075-01-01,元日,False
2075-01-02,年末年始休暇,False
2075-01-03,年末年始休暇,False
2075-01-14,成人の日,False
2075-02-11,建国記念の日,False
2075-02-23,天皇誕生日,False
2075-03-20,春分の日,True
2075-04-29,昭和の日,False
2075-05-03,憲法記念日,False
2075-05-04,みどりの日,False
2075-05-05,こどもの日,False
2075-05-06,振替休日,False
2075-07-15,海の日,False
2075-08-11,山の日,False
2075-08-12,振替休日,False
2075-09-16,敬老の日,False
2075-09-23,秋分の日,True
2075-10-14,スポーツの日,False
2075-11-03,文化の日,False
2075-11-04,振替休日,False
2075-11-23,勤労感謝の日,False
2075-12-29,年末年始休暇,False
2075-12-30,年末年始休暇,False
2075-12-31,年末年始休暇,False
2076-01-01,元日,False
2076-01-02,年末年始休暇,False
2076-01-03,年末年始休暇,False
2076-01-13,成人の日,False
2076-02-11,建国記念の日,False
2076-02-23,天皇誕生日,False
2076-02-24,振替休日,False
2076-03-20,春分の日,True
2076-04-29,昭和の日,False
2076-05-03,憲法記念日,False
2076-05-04,みどりの日,False
2076-05-05,こどもの日,False
2076-05-06,振替休日,False
2076-07-20,海の日,False
2076-08-11,山の日,False
2076-09-21,敬老の日,False
2076-09-22,秋分の日,True
2076-10-12,スポーツの日,False
2076-11-03,文化の日,False
2076-11-23,勤労感謝の日,False
2076-12-29,年末年始休暇,False
2076-12-30,年末年始休暇,False
2076-12-31,年末年始休暇,False
2077-01-01,元日,False
2077-01-02,年末年始休暇,False
2077-01-03,年末年始休暇,False
2077-01-11,成人の日,False
2077-02-11,建国記念の日,False
2077-02-23,天皇誕生日,False
2077-03-20,春分の日,True
2077-04-29,昭和の日,False
2077-05-03,憲法記念日,False
2077-05-04,みどりの日,False
2077-05-05,こどもの日,False
2077-07-19,海の日,False
2077-08-11,山の日,False
2077-09-20,敬老の日,False
2077-09-21,国民の休日,False
2077-09-22,秋分の日,True
2077-10-11,スポーツの日,False
2077-11-03,文化の日,False
2077-11-23,勤労感謝の日,False
2077-12-29,年末年始休暇,False
2077-12-30,年末年始休暇,False
2077-12-31,年末年始休暇,False
2078-01-01,元日,False
2078-01-02,年末年始休暇,False
2078-01-03,年末年始休暇,False
2078-01-10,成人の日,False
2078-02-11,建国記念の日,False
2078-02-23,天皇誕生日,False
2078-03-20,春分の日,True
2078-03-21,振替休日,False
2078-04-29,昭和の日,False
2078-05-03,憲法記念日,False
2078-05-04,みどりの日,False
2078-05-05,こどもの日,False
2078-07-18,海の日,False
2078-08-11,山の日,False
2078-09-19,敬老の日,False
2078-09-22,秋分の日,True
2078-10-10,スポーツの日,False
2078-11-03,文化の日,False
2078-11-23,勤労感謝の日,False
2078-12-29,年末年始休暇,False
2078-12-30,年末年始休暇,False
2078-12-31,年末年始休暇,False
2079-01-01,元日,False
2079-01-02,振替休日,False
2079-01-03,年末年始休暇,False
2079-01-09,成人の日,False
2079-02-11,建国記念の日,False
2079-02-23,天皇誕生日,False
2079-03-20,春分の日,True
2079-04-29,昭和の日,False
2079-05-03,憲法記念日,False
2079-05-04,みどりの日,False
2079-05-05,こどもの日,False
2079-07-17,海の日,False
2079-08-11,山の日,False
2079-09-18,敬老の日,False
2079-09-23,秋分の日,True
2079-10-09,スポーツの日,False
2079-11-03,文化の日,False
2079-11-23,勤労感謝の日,False
2079-12-29,年末年始休暇,False
2079-12-30,年末年始休暇,False
2079-12-31,年末年始休暇,False
2080-01-01,元日,False
2080-01-02,年末年始休暇,False
2080-01-03,年末年始休暇,False
2080-01-08,成人の日,False
2080-02-11,建国記念の日,False
2080-02-12,振替休日,False
2080-02-23,天皇誕生日,False
2080-03-20,春分の日,True
2080-04-29,昭和の日,False
2080-05-03,憲法記念日,False
2080-05-04,みどりの日,False
2080-05-05,こどもの日,False
2080-05-06,振替休日,False
2080-07-15,海の日,False
2080-08-11,山の日,False
2080-08-12,振替休日,False
2080-09-16,敬老の日,False
2080-09-22,秋分の日,True
2080-09-23,振替休日,False
2080-10-14,スポーツの日,False
2080-11-03,文化の日,False
2080-11-04,振替休日,False
2080-11-23,勤労感謝の日,False
2080-12-29,年末年始休暇,False
2080-12-30,年末年始休暇,False
2080-12-31,年末年始休暇,False
2081-01-01,元日,False
2081-01-02,年末年始休暇,False
2081-01-03,年末年始休暇,False
2081-01-13,成人の日,False
2081-02-11,建国記念の日,False
2081-02-23,天皇誕生日,False
2081-02-24,振替休日,False
2081-03-20,春分の日,True
2081-04-29,昭和の日,False
2081-05-03,憲法記念日,False
